Código,Provincia,Municipio,Localidad,Tipo,Institución,Dirección,Teléfono,Horario,Más info,Correo Electrónico,Web,Latitud,Longitud
5109,Neuquén,Las Ovejas,LAS OVEJAS,Seguridad,Comisaría N38,Avenida Pederneras s/n,(02948) 481102 / (02942) 15468159,24 Hs.,Denuncias,comisaria38lasovejas@hotmail.com,,-36.9897,-70.74883
5089,Neuquén,Loncopué,LONCOPUE,Legal,Juzgado de Paz,Felix San Martín s/n,(02948) 498060 / (02948) 15408524,Lunes a Viernes de 8 a 14 Hs.,Denuncias / Medidas Preventivas,,,-38.07278,-70.61363
5090,Neuquén,Loncopué,LONCOPUE,Salud,Hospital de Loncopue,Avenida San Martín s/n,(02948) 498038 / 498048,24 Hs.,Asistencia Interdisciplinaria,,,-38.07384,-70.61398
5088,Neuquén,Loncopué,LONCOPUE,Seguridad,Comisaría N26,"Sarmiento s/n, esquina Félix San Martín",(02948) 498033,24 Hs.,Denuncias,comisaria26loncopuenqn@gmail.com,,-38.07384,-70.61398
8751,Neuquén,Mariano Moreno,MARIANO MORENO,Áreas de Género y Diversidad,Área Mujer y Género,Acceso Cuidad de Zapala y Nicolás Levalle,(02942) 15594510,Lunes a Viernes de 8 a 14 Hs.,Acompañar (UDA) / Asistencia Interdisciplinaria,mujergeneromm@gmail.com,,-38.8999329867142,-70.0420441347918
5160,Neuquén,Mariano Moreno,MARIANO MORENO,Legal,Juzgado de Paz,Levalle y Salvatori,(02942) 490114 / (02942) 528337 / 446824,Lunes a Viernes de 8 a 14 Hs.,Denuncias / Medidas Preventivas,caresrolando@jusneuquen.gov.ar,,-38.760071473368,-70.0343213661501
5161,Neuquén,Mariano Moreno,MARIANO MORENO,Salud,Hospital Mariano Moreno,Belgrano y Levalle,(02942) 490112,24 Hs.,Asistencia Interdisciplinaria,hospmmoreno_64@hotmail.com,,-38.7617959697742,-70.0365536732698
5159,Neuquén,Mariano Moreno,MARIANO MORENO,Seguridad,Comisaría N34,"Levalle s/n, esquina José Hernández",(02942) 490113 / 15,24 Hs.,Denuncias,comisaria34@neuquen.gov.ar,,-38.7611449586444,-70.0354971867631
5152,Neuquén,Neuquén,NEUQUEN,Áreas de Género y Diversidad,Dirección de Políticas de Género Provincial,Picun Leufu 301,(0299) 4462282,Lunes a Viernes de 8 a 15 Hs.,Acompañar (UDA) / Asistencia Interdisciplinaria,"acompanar@neuquen.gov.ar, direcciondiversidadneuquen90@gmail.com, dpgenero@gmail.com",https://mujeres.ciudadanianqn.gob.ar,-38.9515252,-68.1048774
5048,Neuquén,Neuquén,NEUQUEN,Áreas de Género y Diversidad,"Oficinas de Género del Ejército Argentino, Comando Brigada N6",Avenida Argentina 642,(0299) 442113,Lunes a Viernes de 8 a 13 Hs.,Denuncias / Asistencia Interdisciplinaria,nqngenero@gmail.com,https://www.argentina.gob.ar/defensa/politicas-de-genero-en-el-ambito-de-la-defensa/oficinas-de-genero-de-las-fuerzas-armadas,-38.9524444,-68.0592667999999
5151,Neuquén,Neuquén,NEUQUEN,Áreas de Género y Diversidad,"Programa de acompañamiento en Violencia Contra las Mujeres, Niños, Adolescentes, Adultes Mayores y Discapacidad",Atención Telefónica y Correo Electrónico,148 / (0299) 155818363,24 Hs.,Asistencia Interdisciplinaria,programa.lineaviolencias@gmail.com,,-38.956011,-68.0641388999999
8145,Neuquén,Neuquén,NEUQUEN,Áreas de Género y Diversidad,Subsecretaría de la Mujer,"El Ceibo 426, Barrio Alta Barda",(0299) 154491218 / 155940203,Lunes a Viernes de 8 a 18 Hs.,Acompañar (UDA) / Asistencia Interdisciplinaria,psicojuridicasubsenqn@gmail.com,,-38.9349,-68.06949
5154,Neuquén,Neuquén,NEUQUEN,"Familia, Niñez y Adolescencia",Dirección General de Admisión,Remigio Bosch y Lastra,(0299) 154656436,Lunes a Viernes de 8 a 15 Hs.,Asistencia Interdisciplinaria,generaladmision20@gmail.com,,-38.95966,-68.07647
5155,Neuquén,Neuquén,NEUQUEN,"Familia, Niñez y Adolescencia",Línea Niñez,Atención Telefónica,102,Lunes a Viernes de 8 a 16 Hs.,Asistencia Interdisciplinaria,,https://www.argentina.gob.ar/desarrollosocial/linea102,-38.95546,-68.06784
9186,Neuquén,Neuquén,NEUQUEN,"Familia, Niñez y Adolescencia","Ministerio de Niñez, Adolescencia y Juventud",Entre Ríos 303,(0299) 4494707,Lunes a Viernes de 8 a 16 Hs.,Asistencia Interdisciplinaria,,https://www.argentina.gob.ar/desarrollosocial/linea102,-38.951877,-68.050644
5024,Neuquén,Neuquén,NEUQUEN,"Familia, Niñez y Adolescencia",Servicio de Prevención en Violencia Familiar,Tucuman 786,(0299) 4474892 / (0299) 154654583,Lunes a Viernes de 8 a 15 Hs.,Asistencia Interdisciplinaria,serviciodeviolenciafamiliar@yahoo.com.ar,,-38.9407187858066,-68.0519901
5036,Neuquén,Neuquén,NEUQUEN,Legal,"Centro de Acceso a la Justicia, CAJ","Bartolome Mitre 461, Piso 2",(0299) 4488279,Lunes a Viernes de 9 a 13 Hs.,Asistencia Interdisciplinaria,cajneuquencapital@gmail.com,https://www.argentina.gob.ar/justicia/afianzar/caj/listado,-38.9422705,-68.0641388999999
5054,Neuquén,Neuquén,NEUQUEN,Legal,"Centro de Asistencia a la Víctima, CAV",Talero 184,(0299) 4473758 / 4439993,Lunes a Viernes de 8 a 15 Hs.,Asistencia Interdisciplinaria,cavdnqn@yahoo.com.ar,,-38.961347,-68.0641389
5026,Neuquén,Neuquén,NEUQUEN,Legal,Defensoría Civil N1,"Leloir y Entre Ríos, Ciudad Judicial",(0299) 5255000 / 5255610,Lunes a Viernes de 8 a 14 Hs.,Asesoramiento / Patrocinio Jurídico,,,-38.954079,-68.0498313903808
5027,Neuquén,Neuquén,NEUQUEN,Legal,Defensoría Civil N2,"Leloir y Entre Ríos, Ciudad Judicial",(0299) 5255000 / 5255721,Lunes a Viernes de 8 a 13 Hs.,Asesoramiento / Patrocinio Jurídico,,,-38.9423209,-68.0499708652496
5028,Neuquén,Neuquén,NEUQUEN,Legal,Defensoría Civil N3,"Leloir y Entre Ríos, P.Baja",(0299) 4473114 / (0299) 5255081,Lunes a Viernes de 8 a 14 Hs.,Asesoramiento / Patrocinio Jurídico,,,-38.954318,-68.055819
5029,Neuquén,Neuquén,NEUQUEN,Legal,Defensoría Civil N4,"Leloir y Entre Ríos, Ciudad Judicial, Piso 1",(0299) 5255000 / 5255724,Lunes a Viernes de 8 a 14 Hs.,Asesoramiento / Patrocinio Jurídico,dciv4nqfd@jusneuquen.gov.ar,,-38.941565,-68.050327
5030,Neuquén,Neuquén,NEUQUEN,Legal,Defensoría Civil N5,"Leloir y Entre Ríos, Ciudad Judicial, Piso 1",(0299) 5255000 / 5255725,Lunes a Viernes de 8 a 14 Hs.,Asesoramiento / Patrocinio Jurídico,dciv5nqfd@jusneuquen.gov.ar,,-38.941565,-68.050327
5047,Neuquén,Neuquén,NEUQUEN,Legal,Defensoría General,"Leloir 680, Ciudad Judicial",(0299) 5255000 / 5255042,Lunes a Viernes de 8 a 14 Hs.,Orientación / Derivación,dtsjnqfd@jusneuquen.gov.ar,,-38.941565,-68.050327
5031,Neuquén,Neuquén,NEUQUEN,Legal,"Defensoría Oficial N5, Civil","Entre Ríos 1275, Piso 1",(0299) 154056760 (WP),Lunes a Viernes de 8 a 14 Hs.,Asesoramiento / Patrocinio Jurídico,dciv5nqfd@jusneuquen.gov.ar,,-38.941565,-68.050327
5032,Neuquén,Neuquén,NEUQUEN,Legal,"Defensoría Oficial N6, Civil","Entre Rios 1275, Piso 1",(0299) 155766036 / (0299) 155874165,Lunes a Viernes de 8 a 14 Hs.,Asesoramiento / Patrocinio Jurídico,dciv6nqfd@jusneuquen.gov.ar,,-38.941565,-68.050327
5038,Neuquén,Neuquén,NEUQUEN,Legal,Fiscalía de Atención al Público y Asignación de Casos,"Entre Ríos y Leloir, Planta Baja, Ciudad Judicial",(0299) 5255096 / 5255010 / 5255000 (Interno: 5031),Lunes a Viernes de 8 a 14 Hs.,Denuncias,ufatencionalpublicompfnq@jusneuquen.gov.ar,,-38.9422705,-68.0480628
5033,Neuquén,Neuquén,NEUQUEN,Legal,"Grupo operativo N1, Defensoría",Leluar y Entre Ríos,(0299) 5255033,Lunes a Viernes de 8 a 14 Hs.,Asesoramiento / Patrocinio Jurídico,,,-38.9422705,-68.0480708
5044,Neuquén,Neuquén,NEUQUEN,Legal,"Juzgado de Familia, Niñez y Adolescencia N1","Leloir 88, Piso 1",(0299) 5255150,Lunes a Viernes de 8 a 14 Hs.,Organismo de Competencia Jurídica,,,-38.95709,-68.0480628
5042,Neuquén,Neuquén,NEUQUEN,Legal,"Juzgado de Familia, Niñez y Adolescencia N2",Leloir 881,(0299) 5255151,Lunes a Viernes de 8 a 13 Hs.,Organismo de Competencia Jurídica,,,-38.9481733,-68.0480628
5043,Neuquén,Neuquén,NEUQUEN,Legal,"Juzgado de Familia, Niñez y Adolescencia N3",Leloir 881,(0299) 5255153,Lunes a Viernes de 8 a 13 Hs.,Organismo de Competencia Jurídica,,,-38.9592781,-68.0480628
5039,Neuquén,Neuquén,NEUQUEN,Legal,"Juzgado de Familia, Niñez y Adolescencia N4",Leloir 881,(0299) 5255088 / 5255582,Lunes a Viernes de 8 a 13 Hs.,Organismo de Competencia Jurídica,jfam4nq@jusneuquen.gov.ar,,-38.934725,-68.0480628
5035,Neuquén,Neuquén,NEUQUEN,Legal,Juzgado de Paz N1,Independencia 340,(0299) 4435073 / (0299) 155900418,Lunes a Viernes de 8 a 14 Hs.,Asesoramiento / Derivación,,,-38.951926,-68.0541033
5045,Neuquén,Neuquén,NEUQUEN,Legal,Juzgado de Paz N2,Perez Novella 4754,(0299) 4464033 / 4463676 / (0299) 154158362,Lunes a Viernes de 8 a 14 Hs.,Organismo de Competencia Jurídica,german.cazeneuve@jusneuquen.gov.ar,,-38.93655,-68.1248292
5025,Neuquén,Neuquén,NEUQUEN,Legal,Línea Gratuita Servicio de Orientación Jurídica,Atención Telefónica y Correo Electrónico,0800-222-1357,Lunes a Viernes de 8 a 14 Hs.,Asesoramiento Jurídico,dtsjnqfd@jusneuquen.gov.ar,,-38.954105,-68.0642938613891
5037,Neuquén,Neuquén,NEUQUEN,Legal,Mesa de Entradas del Ministerio Público Fiscal,"Leloir y Entre Ríos, Ciudad Judicial",(0299) 5255010 / 5255096 / 5255100 / 5255038 / 5255040,Lunes a Viernes de 8 a 14 Hs.,Asistencia Interdisciplinaria,denunciasfiscalianqn@jusneuquen.gov.ar,,-38.9422705,-68.0500888824462
8776,Neuquén,Neuquén,NEUQUEN,Legal,"Programa Acercar Derechos (PAD), Sede Neuquén","Entre Ríos 410, CDR",Atención Presencial y Correo Electrónico,Lunes a Viernes de 9 a 16 Hs.,Acercar Derechos (PAD) / Asistencia Interdisciplinaria,padneuquen@mingeneros.gob.ar,https://www.argentina.gob.ar/Géneros/programa-acercar-derechos,-38.95029744,-68.05098432
5034,Neuquén,Neuquén,NEUQUEN,Legal,Servicio de Orientación Jurídica,"Entre Ríos y Leloir, Planta Baja, Ciudad Judicial",(0299) 5255078,Lunes a Viernes de 8 a 14 Hs.,Asesoramiento / Patrocinio Jurídico,,,-38.9422706,-68.055819
5040,Neuquén,Neuquén,NEUQUEN,Legal,Unidad de Atención Oficina de Violencia Este,"Leloir 88, Piso 1",(0299) 5255090 (Interno: 5571),Lunes a Viernes de 8 a 14 Hs.,Denuncias / Asistencia Interdisciplinaria,oficinadeviolencia@jusneuquen.gov.ar,,-38.951926,-68.0480628
8352,Neuquén,Neuquén,NEUQUEN,Legal,Unidad de Atención Oficina de Violencia Oeste,Fortin Confluencia 4250,(0299) 4451776 / (0299) 155255089 / (0299) 154762948,Lunes a Viernes de 8 a 14 Hs.,Denuncias / Asistencia Interdisciplinaria,oficinadeviolencia@jusneuquen.gov.ar,,-38.953643,-68.118175
3860,Neuquén,Neuquén,NEUQUEN,Legal,Unidad Fiscal de actuación Genérica,"Entre Ríos y Leloir, Ciudad Judicial",(0299) 6321860,Lunes a Viernes de 8 a 14 Hs.,Organismo de Competencia Jurídica,,,-38.9422706,-68.0480628
5041,Neuquén,Neuquén,NEUQUEN,Legal,Unidad Fiscal de Delitos Sexuales,"Entre Ríos y Leloir, Piso 3, Ciudad Judicial",(0299) 5255213 / 5255214 / 5255215 / 5255732 / 5255030,Lunes a Viernes de 8 a 14 Hs.,Denuncias / Organismo de Competencia Jurídica,,,-38.9415866452067,-68.0656733
5046,Neuquén,Neuquén,NEUQUEN,Legal,Unidad Fiscal de Violencia de Género y Doméstica,"Leloir y Entre Ríos, Piso 3, Ciudad Judicial",(0299) 5255232 / 5216 / 5223,Lunes a Viernes de 8 a 14 Hs.,Denuncias,ufgeneroydomesticampfnq@jusneuquen.gov.ar,,-38.959264,-68.0656733
5009,Neuquén,Neuquén,NEUQUEN,Otra,"Centro de Referencia, CDR","Entre Ríos 410, esquina Alderete",(0299) 4424519 / 4488016 / 4424514,Lunes a Viernes de 8 a 16 Hs.,Oficina del Ministerio de Desarrollo Social de la Nación,centrodereferencianqn@gmail.com,,-38.972005,-68.0506480999999
5005,Neuquén,Neuquén,NEUQUEN,Otra,Desarrollo Social Provincial,Planas 1855,(0299) 4493800 / 4493857 (Interno: 8842),Lunes a Viernes de 8 a 15 Hs.,Asistencia Interdisciplinaria,,,-38.959097,-68.085124
5023,Neuquén,Neuquén,NEUQUEN,Otra,Dirección de Migraciones,Santiago del Estero 466,(0299) 4434649 / 4422061,Lunes a Viernes de 7 a 15 Hs.,Oficina del Ministerio del Interior de Nación,del.neuquen@migraciones.gov.ar,https://www.migraciones.gov.ar/accesible/indexdnm.php?delegaciones,-38.9412862335395,-68.0648148
5001,Neuquén,Neuquén,NEUQUEN,Otra,Dispositivo Guardia 2785,Richieri 430,(0299) 155176757,Lunes a Viernes de 8 a 14 Hs.,Asistencia Interdisciplinaria,guardia148@gmail.com,,-38.962616,-68.053055
8211,Neuquén,Neuquén,NEUQUEN,Otra,"Subsecretaría de Discapacidad del Ministerio de Niñez, Adolescencia, Juventud y Ciudadanía",Perito Moreno 334,(0299) 4107494 / 4122356/ 4498089,Lunes a Viernes de 8 a 14 Hs.,Asistencia Interdisciplinaria para personas con discapacidad,discapacidad@muninqn.gob.ar,neuquencapital.gov.ar/secretaria-de-ciudadania/subsecretaria-de-discapacidad/,-38.9578369660075,-68.0543485455821
5052,Neuquén,Neuquén,NEUQUEN,Salud,Hospital Bouquet Roldan,Teodoro Planas 1555,(0299) 4438179 / 438181 (Interno: 110),24 Hs.,Asistencia Interdisciplinaria,serviciosocialhbr@gmail.com,,-38.9541694127486,-68.080941
5051,Neuquén,Neuquén,NEUQUEN,Salud,Hospital Dr. Horacio Heller,Godoy y Lihuen Quimey,(0299) 4490709 / 4490700,24 Hs.,Asistencia Interdisciplinaria,hopitalheller.secretariadirs@gmail.com,,-38.9307768,-68.122887
5053,Neuquén,Neuquén,NEUQUEN,Salud,Hospital Provincial Castro Rendón,Buenos Aires 450,(0299) 490800 / 490857,24 Hs.,Asistencia Interdisciplinaria,,,-38.9541360396618,-68.057533
5158,Neuquén,Neuquén,NEUQUEN,Salud,Sistema de Atención Médica de Emergencias - SAME,Atención Telefónica y Correo Electrónico,107,24 Hs.,Urgencia / Emergencia,cs.emergencias.sanitarias@gmail.com,,-38.9093089,-68.061931
5010,Neuquén,Neuquén,NEUQUEN,Seguridad,Comisaría N1,"González s/n, esquina Mendoza",(0299) 4424046,24 Hs.,Denuncias,comisaria1inv@gmail.com,,-38.932787,-68.0533524
5011,Neuquén,Neuquén,NEUQUEN,Seguridad,Comisaría N12,Ceballos 5000,(0299) 4450185,24 Hs.,Denuncias,comisariainv12@gmail.com,,-38.9524444,-68.1277084
5012,Neuquén,Neuquén,NEUQUEN,Seguridad,Comisaría N16,"Venado Tuerto s/n, esquina Roque Ramirez",(0299) 4461161,24 Hs.,Denuncias,comisaria16@polineuquen.gob.ar,,-38.93647,-68.124351
5013,Neuquén,Neuquén,NEUQUEN,Seguridad,Comisaría N17,Lanin 1536,(0299) 4430098,24 Hs.,Denuncias,comisaria17i@polneuquen.gob.ar,,-38.94743,-68.0871277
5014,Neuquén,Neuquén,NEUQUEN,Seguridad,Comisaría N18,Venado Tuerto 2020,(0299) 4460891,24 Hs.,Denuncias,"criaseguridad18nqn@gmail.com, comisariainv18@gmail.com",,-38.934154,-68.124229
5015,Neuquén,Neuquén,NEUQUEN,Seguridad,Comisaría N19,"Paimun s/n, esquina Las Grutas",(0299) 4400796,24 Hs.,Denuncias,comisaria19@polneuquen.gob.ar,,-38.973223,-68.028696
5016,Neuquén,Neuquén,NEUQUEN,Seguridad,Comisaría N2,"Montevideo s/n, esquina Avenida Olascoaga",(0299) 4424162,24 Hs.,Denuncias,comisaria2@polneuquen.gob.ar,,-38.9601804732804,-68.0590585020987
5017,Neuquén,Neuquén,NEUQUEN,Seguridad,Comisaría N20,"Ruta Provincial 7 Km 3, 5",(0299) 4413305 /(0299) 156345365,24 Hs.,Denuncias,comisaria20@polneuquen.gob.ar,,-38.9501126,-68.0641389
5018,Neuquén,Neuquén,NEUQUEN,Seguridad,Comisaría N21,Radal 3200,(0299) 4461577,24 Hs.,Denuncias,comisariaventiunomelipal@yahoo.com,,-38.9469065,-68.1099014
5019,Neuquén,Neuquén,NEUQUEN,Seguridad,Comisaría N3,Antártida Argentina 2400,(0299) 4432872,24 Hs.,Denuncias,comisaria3@polneuquen.gob.ar,,-38.9525341130139,-68.091176
5020,Neuquén,Neuquén,NEUQUEN,Seguridad,Comisaría N4,"Avenida Las Flores s/n, esquina Los Pensamientos",(0299) 4331449 / (0299) 154704290,24 Hs.,Denuncias,comisaria4@polneuquen.gob.ar,,-38.9415866452067,-68.072533
5021,Neuquén,Neuquén,NEUQUEN,Seguridad,Comisaría N41,"Remigio Bosch s/n, esquina Alfonsina Storni",(0299) 4428337,24 Hs.,Denuncias,"criainvestigaciones41@gmail.com, comisaria41seguridad@gmail.com",,-38.9419621580007,-68.07631
5022,Neuquén,Neuquén,NEUQUEN,Seguridad,Comisaría N44,Bustos Pérez y El Dorado,(0299) 4440282 / (0299) 154063804,24 Hs.,Denuncias,comisaria44valentinasur@gmail.com,,-38.954318,-68.118622
5007,Neuquén,Neuquén,NEUQUEN,Seguridad,Jefatura de Policía - Área de Asuntos Internos,Teniente General Pablo Ricchieri 775,(0299) 4424100,Lunes a Viernes de 8 a 22 Hs.,Denuncias / Asuntos Internos,direcciondainqn@yahoo.com.ar,,-38.9608307,-68.048442
5008,Neuquén,Neuquén,NEUQUEN,Seguridad,"Jefatura de Policía, Comando Radio Eléctrico","Lanin s/n, esquina Saavedra",101 / (0299) 4493900 / 200,Lunes a Viernes de 8 a 21 Hs.,Denuncias / Asuntos Internos,divisionasuntosinternosdcl@gmail.com,,-38.933295,-68.089646
5138,Neuquén,Paso Aguerre,PASO AGUERRE,Seguridad,Destacamento Paso aguerre,5 de Diciembre s/n,(02942) 489520 / (02942) 15408944,24 Hs.,Móvil / Derivación,dtopolicialpasoaguerre21@gmail.com,,-39.33695,-69.84582
5140,Neuquén,Picún Leufú,PICUN LEUFU,Legal,Juzgado de Paz,Pasaje los Aromos s/n,(02942) 492039 / 695689,Lunes a Viernes de 8 a 14 Hs.,Denuncias / Medidas Preventivas,,,-39.51815,-69.2909
5141,Neuquén,Picún Leufú,PICUN LEUFU,Salud,Hospital Picun Leufu,Entre Ríos s/n,(0299) 492072 / 492022,24 Hs.,Asistencia Interdisciplinaria,salazars_10@yahoo.com.ar,,-39.5167,-69.28939
5139,Neuquén,Picún Leufú,PICUN LEUFU,Seguridad,Comisaría N9,Buenos Aires y Primeros Pobladores,(02942) 492031,24 Hs.,Denuncias,cria9picunlufu@gmail.com,,-39.51804,-69.29241
9180,Neuquén,Piedra del Águila,PIEDRA DEL AGUILA,"Familia, Niñez y Adolescencia",Dirección de Familia,"Alsina s/n, entre Intendente Winter y General Guemes, Ex Casita del Árbol",(02942) 517645 / (02942) 602242,Lunes a Viernes de 7 a 14 Hs.,Asistencia Interdisciplinaria,equipotecnicopda@hotmail.com,,-40.051069,-70.075226
4980,Neuquén,Piedra del Águila,PIEDRA DEL AGUILA,Legal,Juzgado de Paz,Ex Combatientes de Malvinas 27,(02942) 493158,Lunes a Viernes de 8 a 14 Hs.,Denuncias / Asesoramiento Jurídico,,,-40.0490323609229,-70.0753834039117
4981,Neuquén,Piedra del Águila,PIEDRA DEL AGUILA,Salud,Hospital Piedra del Águila,Fernandez Oro y los Loncos,(02942) 493141 / 493156,24 Hs.,Asistencia Interdisciplinaria,,,-40.05093,-70.08194
4979,Neuquén,Piedra del Águila,PIEDRA DEL AGUILA,Seguridad,Comisaría N8,Los Cerritos 55,(02942) 493150,24 Hs.,Denuncias,oficial_servicios@hotmail.com,,-40.04812,-70.07562
8647,Neuquén,Plaza Huincul,PLAZA HUINCUL,Áreas de Género y Diversidad,Consejo de la Mujer,Avenida San Martín 801,(0299) 4967107 / 4963100,Lunes a Viernes de 8 a 13:30 Hs.,Acompañar (UDA) / Asistencia Interdisciplinaria,,,-38.93039,-69.20486
5000,Neuquén,Plaza Huincul,PLAZA HUINCUL,"Familia, Niñez y Adolescencia",Oficina de Violencia Familiar,Pedro Rotter y Azucena Maizani,(0299) 4967961,Lunes a Viernes de 8 a 14 Hs.,Asistencia Interdisciplinaria,comisaria4naf@neuquen.gov.ar,,-38.924672,-69.194572
5056,Neuquén,Plaza Huincul,PLAZA HUINCUL,Legal,Juzgado de Paz,Avenida Freschreiber y Pincheira,(0299) 4963198 / (0299) 155524790,Lunes a Viernes de 8 a 14 Hs.,Denuncias / Medidas Preventivas,,,-38.944485469133,-69.2172968327837
5057,Neuquén,Plaza Huincul,PLAZA HUINCUL,Salud,Centro de Salud,Salta 400,(0299) 4967107,24 Hs.,Asistencia Interdisciplinaria,,,-38.9381637315528,-69.1878118020995
5055,Neuquén,Plaza Huincul,PLAZA HUINCUL,Seguridad,Comisaría N6,1 de Mayo s/n,(0299) 4963186,24 Hs.,Móvil / Derivación,comisaria6inv@neuquen.gov.ar,,-38.9349373780678,-69.2001262886062
5060,Neuquén,Plottier,PLOTTIER,"Familia, Niñez y Adolescencia","Dirección de Niñez, Adolescencia y Familia",Zabaleta 40,(0299) 4937934,Lunes a Viernes de 8 a 16 Hs.,Acompañar (UDA) / Asistencia Interdisciplinaria,,,-38.9559098,-68.2413874
5061,Neuquén,Plottier,PLOTTIER,Legal,Juzgado de Paz,"Belgrano 702, esquina Roca",(0299) 4933583 / (0299) 154290413,Lunes a Viernes de 8 a 14 Hs.,Denuncias / Medidas Preventivas,,,-38.9528921,-68.2350374
5062,Neuquén,Plottier,PLOTTIER,Salud,Hospital de Plottier,Sargento Cabral y Paraguay,(0299) 4933157 / 4936097 / 4936098,24 Hs.,Asistencia Interdisciplinaria,,,-38.968284819111,-68.2313632965087
5058,Neuquén,Plottier,PLOTTIER,Seguridad,Comisaría N46,"Joaquín V. González s/n, esquina Palermo",(0299) 4934777 / 4934774,24 Hs.,Denuncias,comisaria46i@polneuquen.gob.ar,,-38.94867,-68.19343
5059,Neuquén,Plottier,PLOTTIER,Seguridad,Comisaría N7,"Riavitz s/n, esquina Rivadavia",(0299) 4933198,24 Hs.,Denuncias,comisaria7@gmail.com,,-38.95546,-68.22621
5132,Neuquén,Rincón de los Sauces,RINCON DE LOS SAUCES,Áreas de Género y Diversidad,Consejo Municipal de las Mujeres,"José Hernandez s/n, esquina Güemes",(0299) 4886010 / 4886013 / 4886022 / (0290) 156012940,Lunes a Viernes de 8 a 14 Hs.,Acompañar (UDA) / Asistencia Interdisciplinaria,consejodelamujerrls@gmail.com,,-37.39507,-68.92581
5134,Neuquén,Rincón de los Sauces,RINCON DE LOS SAUCES,Legal,Defensoría Civil,Mendoza 273,(0299) 4886822 / 4886289 / 4886130 / 486911,Lunes a Viernes de 8 a 14 Hs.,Denuncias / Asesoramiento Jurídico,,,-37.3914,-68.91966
5135,Neuquén,Rincón de los Sauces,RINCON DE LOS SAUCES,Legal,Juzgado de Familia,Mendoza 273,(0299) 4886822 / 4886289 / 4886130,Lunes a Viernes de 8 a 14 Hs.,Denuncias / Organismo de Competencia Jurídica,,,-37.3914,-68.91966
5136,Neuquén,Rincón de los Sauces,RINCON DE LOS SAUCES,Legal,Juzgado de Paz,Neuquen 315 y Perón,(0299) 4886014 / (0299) 156292031,Lunes a Viernes de 8 a 14 Hs.,Denuncias / Medidas Preventivas,,,-37.3897,-68.92515
8159,Neuquén,Rincón de los Sauces,RINCON DE LOS SAUCES,Legal,Unidad Fiscal,Hipólito Yrigoyen 618,(0299) 4217762 / (0299) 156332548,Lunes a Viernes de 8 a 14 Hs.,Denuncias,ufrinconnqn@jusneuquen.gov.ar,,-37.39551,-68.92685
5137,Neuquén,Rincón de los Sauces,RINCON DE LOS SAUCES,Salud,Hospital Rincón de Los Sauces,Jujuy 47,(0299) 4886013 / 4886022,24 Hs.,Asistencia Interdisciplinaria,hrdls_admrina@neuquensalud.gov.ar,,-37.38739,-68.92524
